DN    ,count               ,mean_0              ,stdev_0            ,min_0               ,max_0               ,mean_1              ,stdev_1            ,min_1               ,max_1               ,mean_2              ,stdev_2            ,min_2               ,max_2               ,mean_3              ,stdev_3            ,min_3               ,max_3               ,mean_4              ,stdev_4            ,min_4               ,max_4               ,mean_5              ,stdev_5            ,min_5               ,max_5               ,mean_6              ,stdev_6            ,min_6               ,max_6               ,mean_7              ,stdev_7            ,min_7               ,max_7               ,mean_8              ,stdev_8            ,min_8               ,max_8               ,mean_9              ,stdev_9            ,min_9               ,max_9
"1679",273.000000000000000 ,606.981684981685021 ,38.438592568159301 ,544.000000000000000 ,737.000000000000000 ,873.439560439559955 ,48.233395982881198 ,800.000000000000000 ,1056.000000000000000,994.124542124542131 ,109.915237488868996,767.000000000000000 ,1327.000000000000000,1327.216117216119983,62.811934781894600 ,1229.000000000000000,1541.000000000000000,2144.472527472530146,103.273801628388000,1956.000000000000000,2404.000000000000000,2351.340659340659840,134.678256557134006,2082.000000000000000,2718.000000000000000,2357.358974358970045,193.455029928991991,1987.000000000000000,3023.000000000000000,2477.978021978020024,160.953796212425004,2148.000000000000000,2914.000000000000000,2745.527472527469854,149.288139820331992,2430.000000000000000,3217.000000000000000,1693.567765567770039,142.016219510942989,1394.000000000000000,2176.000000000000000
"1704",45.000000000000000  ,889.844444444443980 ,109.191440630987998,743.000000000000000 ,1232.000000000000000,1181.822222222220034,110.163368125559998,1015.000000000000000,1506.000000000000000,1423.422222222219943,157.891287238589001,1138.000000000000000,1938.000000000000000,1684.288888888889915,103.526373939254995,1495.000000000000000,1852.000000000000000,2290.044444444440160,108.500723825728997,2119.000000000000000,2515.000000000000000,2468.377777777780011,111.613026465410002,2248.000000000000000,2696.000000000000000,2466.577777777779829,179.366117314290989,2074.000000000000000,2805.000000000000000,2595.733333333329938,127.366043712243993,2256.000000000000000,2806.000000000000000,3283.777777777780102,105.430909925302004,3012.000000000000000,3463.000000000000000,2199.199999999999818,107.286489872169994,1986.000000000000000,2439.000000000000000
"1684",218.000000000000000 ,782.678899082569046 ,52.542610442824802 ,643.000000000000000 ,910.000000000000000 ,1059.940366972479978,69.582965259053907 ,887.000000000000000 ,1223.000000000000000,1415.128440366969926,130.814013040248994,1040.000000000000000,1660.000000000000000,1577.178899082570069,94.783625113023703 ,1383.000000000000000,1809.000000000000000,1990.110091743119938,119.626364513127996,1812.000000000000000,2376.000000000000000,2113.284403669720177,152.263722936403013,1926.000000000000000,2653.000000000000000,2104.403669724770225,193.892060772767991,1860.000000000000000,2801.000000000000000,2203.967889908260076,201.869017797874989,1944.000000000000000,2907.000000000000000,3290.944954128439804,94.668992569609202 ,3073.000000000000000,3538.000000000000000,2186.596330275229775,110.110051296915998,1839.000000000000000,2457.000000000000000
"1638",1089.000000000000000,841.294765840219952 ,132.667064419808014,559.000000000000000 ,1234.000000000000000,1180.348943985309916,166.057654657348991,861.000000000000000 ,1703.000000000000000,1430.644628099169950,282.992509694632020,752.000000000000000 ,2241.000000000000000,1688.691460055099924,223.302918293841998,1306.000000000000000,2381.000000000000000,2337.417814508719403,182.856201775985994,1943.000000000000000,2892.000000000000000,2557.087235996330037,204.685053785518988,2095.000000000000000,3150.000000000000000,2598.530762167129978,252.195403093359005,1947.000000000000000,3566.000000000000000,2746.013774104680124,234.890961079528012,2151.000000000000000,3367.000000000000000,3562.565656565659992,407.827130462778996,2697.000000000000000,4585.000000000000000,2582.952249770430171,448.647972504641018,1569.000000000000000,3676.000000000000000
"1715",43.000000000000000  ,737.023255813953028 ,50.887592449808103 ,632.000000000000000 ,848.000000000000000 ,1033.837209302329939,67.301004815451705 ,880.000000000000000 ,1157.000000000000000,1333.930232558140005,127.283409936970003,1061.000000000000000,1604.000000000000000,1617.162790697670061,66.486636764219398 ,1457.000000000000000,1747.000000000000000,2443.697674418599945,127.517045524216002,2189.000000000000000,2656.000000000000000,2722.720930232560022,162.092026416125037,2431.000000000000000,2994.000000000000000,2773.651162790700255,159.407516659859994,2497.000000000000000,3107.000000000000000,2960.604651162790105,154.765743031031008,2696.000000000000000,3274.000000000000000,3451.023255813950072,105.768725319981002,3238.000000000000000,3594.000000000000000,2146.953488372089851,91.319938230890003 ,1988.000000000000000,2322.000000000000000
"1696",186.000000000000000 ,818.532258064515986 ,53.313570426584398 ,646.000000000000000 ,939.000000000000000 ,1120.026881720430083,61.349105836846398 ,913.000000000000000 ,1266.000000000000000,1399.596774193549891,112.595155146707995,1054.000000000000000,1632.000000000000000,1631.844086021510066,70.846788574517603 ,1484.000000000000000,1793.000000000000000,2215.026881720430083,85.960797651758199 ,2056.000000000000000,2411.000000000000000,2410.129032258059851,105.392109639165994,2223.000000000000000,2689.000000000000000,2455.682795698920017,149.544322001713994,2126.000000000000000,3032.000000000000000,2606.629032258059851,121.491661447281999,2344.000000000000000,2952.000000000000000,3321.596774193550118,148.657137864909004,2961.000000000000000,3630.000000000000000,2435.962365591400157,192.928172274233987,2071.000000000000000,2861.000000000000000
"1719",20.000000000000000  ,834.600000000000023 ,105.262778946685998,609.000000000000000 ,969.000000000000000 ,1217.099999999999909,138.066307487229011,923.000000000000000 ,1425.000000000000000,1505.299999999999955,236.464774276601986,981.000000000000000 ,1806.000000000000000,1784.049999999999955,127.153647214699006,1515.000000000000000,1948.000000000000000,2583.599999999999909,70.170769142897996 ,2473.000000000000000,2687.000000000000000,2792.400000000000091,63.719285686675001 ,2694.000000000000000,2886.000000000000000,2842.650000000000091,96.321979237397201 ,2665.000000000000000,3012.000000000000000,2950.849999999999909,48.446688008036197 ,2863.000000000000000,3017.000000000000000,3292.500000000000000,167.382480376059988,2941.000000000000000,3510.000000000000000,2307.250000000000000,187.027122997821010,1880.000000000000000,2516.000000000000000
"1593",655.000000000000000 ,820.201526717557044 ,75.826046278977401 ,591.000000000000000 ,1026.000000000000000,1107.702290076339978,84.495851069496794 ,893.000000000000000 ,1352.000000000000000,1306.291603053439985,166.867200324276979,848.000000000000000 ,1705.000000000000000,1555.487022900760167,129.314457068313004,1304.000000000000000,1839.000000000000000,2175.487022900760167,151.250261655672006,1749.000000000000000,2609.000000000000000,2373.116030534350557,188.042325501303992,1830.000000000000000,2955.000000000000000,2455.914503816789875,230.133398398472991,1766.000000000000000,3260.000000000000000,2621.923664122140053,248.416699417019004,1807.000000000000000,3278.000000000000000,3431.535877862600046,255.260414209669989,2956.000000000000000,4100.000000000000000,2564.450381679389920,260.043468894501984,1766.000000000000000,3116.000000000000000
"1616",866.000000000000000 ,885.304849884527016 ,94.302094323468793 ,613.000000000000000 ,1206.000000000000000,1218.778290993070186,117.381259308479997,889.000000000000000 ,1573.000000000000000,1563.079676674359916,202.183787227608008,911.000000000000000 ,2042.000000000000000,1787.108545034639974,148.062327903620002,1431.000000000000000,2186.000000000000000,2318.110854503459905,153.890717767486990,1839.000000000000000,2645.000000000000000,2517.189376443419860,191.775166234108013,1949.000000000000000,3028.000000000000000,2571.793302540419973,248.379855468373989,1869.000000000000000,3326.000000000000000,2724.710161662820155,262.941265228959026,1940.000000000000000,3315.000000000000000,3701.387990762119898,283.360910074945025,2907.000000000000000,4347.000000000000000,2590.624711316399953,382.854147557446993,1694.000000000000000,3636.000000000000000
"1677",141.000000000000000 ,925.992907801418028 ,93.934589434342598 ,693.000000000000000 ,1221.000000000000000,1278.602836879429788,116.537724084315002,1036.000000000000000,1673.000000000000000,1594.468085106379931,205.838548145715009,1034.000000000000000,2215.000000000000000,1896.453900709220079,142.328517129376991,1620.000000000000000,2381.000000000000000,2566.191489361699951,59.801805382879699 ,2434.000000000000000,2747.000000000000000,2801.737588652480099,59.863970250421403 ,2632.000000000000000,2925.000000000000000,2890.262411347519901,84.375914419598089 ,2600.000000000000000,3102.000000000000000,3084.936170212769866,71.357972101035500 ,2840.000000000000000,3246.000000000000000,3793.312056737589955,174.671165939715991,3370.000000000000000,4177.000000000000000,2584.829787234039941,237.925917565195022,2079.000000000000000,3253.000000000000000
"1654",629.000000000000000 ,620.282988871224120 ,45.844684276399803 ,518.000000000000000 ,778.000000000000000 ,898.926868044514890 ,51.550306823981103 ,766.000000000000000 ,1095.000000000000000,1016.248012718599966,138.697428268535987,700.000000000000000 ,1556.000000000000000,1415.801271860100087,86.217582839792499 ,1203.000000000000000,1731.000000000000000,2391.060413354529828,119.842264326641995,2100.000000000000000,2819.000000000000000,2684.260731319549905,154.985664223344003,2305.000000000000000,3207.000000000000000,2754.567567567570222,210.107139708897989,2196.000000000000000,3481.000000000000000,2933.701112877579817,186.753677345172008,2441.000000000000000,3476.000000000000000,2978.422893481720166,238.446276147924010,2502.000000000000000,3723.000000000000000,1734.344992050869905,208.701902948075997,1315.000000000000000,2338.000000000000000
"1680",325.000000000000000 ,701.255384615384969 ,110.098017540220994,541.000000000000000 ,1512.000000000000000,987.024615384615004 ,124.722133173402000,781.000000000000000 ,1695.000000000000000,1160.476923076920002,208.546654318739996,724.000000000000000 ,2089.000000000000000,1452.021538461540104,119.616218206895994,1222.000000000000000,1883.000000000000000,2281.870769230769838,191.734276097361004,1780.000000000000000,2853.000000000000000,2532.698461538460379,247.934084039466995,1868.000000000000000,3246.000000000000000,2576.858461538459778,319.328643209731979,1821.000000000000000,3622.000000000000000,2737.683076923080080,293.483191712343000,1922.000000000000000,3610.000000000000000,3042.181538461540185,215.083304915052992,2429.000000000000000,3513.000000000000000,1944.378461538459987,240.768487035736001,1331.000000000000000,2651.000000000000000
"1641",294.000000000000000 ,893.897959183673038 ,102.457032345512985,596.000000000000000 ,1082.000000000000000,1219.629251700680015,130.551058211417001,887.000000000000000 ,1489.000000000000000,1538.874149659859995,216.229387295441001,888.000000000000000 ,1966.000000000000000,1758.506802721090025,159.005800722685990,1364.000000000000000,2018.000000000000000,2327.489795918369964,161.196163003943013,1871.000000000000000,2605.000000000000000,2530.690476190479785,180.904296850254013,2039.000000000000000,2920.000000000000000,2584.894557823130071,212.843240007047996,2085.000000000000000,3257.000000000000000,2752.534013605440123,181.295801884946002,2312.000000000000000,3108.000000000000000,3554.880952380950021,243.453360380009997,2807.000000000000000,4075.000000000000000,2683.615646258499964,276.460611146417023,1779.000000000000000,3174.000000000000000
"1644",540.000000000000000 ,799.433333333332939 ,87.100230153337804 ,550.000000000000000 ,1058.000000000000000,1145.588888888890096,125.196400314962005,804.000000000000000 ,1575.000000000000000,1464.551851851849960,206.440760652789038,880.000000000000000 ,2029.000000000000000,1692.224074074069904,143.589253187230014,1273.000000000000000,2108.000000000000000,2302.488888888889960,111.966657286201993,2039.000000000000000,2613.000000000000000,2489.251851851850461,133.588725514880991,2131.000000000000000,2842.000000000000000,2492.259259259260034,201.187954764463001,1982.000000000000000,3196.000000000000000,2585.520370370370074,163.916710240188991,2142.000000000000000,3084.000000000000000,3508.911111111110131,290.447564979420008,2780.000000000000000,4193.000000000000000,2352.279629629630108,300.542461865054008,1678.000000000000000,3098.000000000000000
"1620",758.000000000000000 ,761.203166226913027 ,105.596754936436000,528.000000000000000 ,1053.000000000000000,1087.088390501319964,133.526604584571004,801.000000000000000 ,1487.000000000000000,1344.674142480210094,226.097833984802008,766.000000000000000 ,1912.000000000000000,1642.722955145120068,135.641252208297004,1299.000000000000000,2054.000000000000000,2436.786279683380144,158.194266209944004,2096.000000000000000,2906.000000000000000,2679.076517150399923,213.460441429995996,2224.000000000000000,3331.000000000000000,2714.678100263849956,323.076855407430003,2045.000000000000000,3608.000000000000000,2836.671503957779805,272.344096214781018,2240.000000000000000,3530.000000000000000,3390.843007915570070,235.458972572259995,2604.000000000000000,3907.000000000000000,2087.659630606859992,260.043224190555975,1382.000000000000000,2796.000000000000000
